country,year,decade,renewables_pct,fossil_pct,gdp_per_capita,log_gdp_per_capita,energy_consumption
France,1980,1980,8.555,84.083,24047.06258929538,10.08776813041526,2327.355
France,1981,1980,9.025,78.109,24153.778423829808,10.092196103315965,2293.176
France,1982,1980,9.164,77.028,24612.540249921196,10.111011358290733,2210.503
France,1983,1980,8.834,73.266,24760.236524326087,10.116994279431665,2259.899
France,1984,1980,8.1,68.956,24994.200877741237,10.12639911205197,2338.574
France,1985,1980,7.41,66.554,25211.49679342655,10.135055391423288,2415.445
France,1986,1980,7.309,63.824,25678.07720192443,10.153392879686132,2472.164
France,1987,1980,8.054,62.437,26188.251125822295,10.173066158862122,2528.032
France,1988,1980,8.617,61.147,27187.107480475355,10.21049815022706,2561.471
France,1989,1980,5.272,61.835,28128.598704833817,10.24454208527096,2593.291
France,1990,1990,5.936,60.78,28710.314269782233,10.265011719407767,2649.823
France,1991,1990,5.941,61.234,28881.176791190825,10.270945339794011,2834.176
France,1992,1990,7.019,59.705,29214.158223491333,10.282408741412086,2857.941
France,1993,1990,6.624,57.11,28926.63239127257,10.272517985777073,2853.888
France,1994,1990,8.129,56.017,29518.798731317802,10.292782584502866,2824.76
France,1995,1990,7.396,56.073,30049.720090286315,10.310608625120846,2904.198
France,1996,1990,6.506,56.414,30384.101555947367,10.32167477546181,3012.348
France,1997,1990,6.447,56.065,31013.08597811232,10.34216452272239,2965.679
France,1998,1990,6.12,57.988,32019.1937580166,10.374090806908798,3037.222
France,1999,1990,7.02,56.971,33001.193350240166,10.404299001923274,3078.016
France,2000,2000,6.409,56.16,34155.16326310212,10.438669047219,3117.909
France,2001,2000,7.072,55.477,34684.6201198525,10.454051643470324,3143.046
France,2002,2000,5.879,55.284,34931.42282091871,10.461142070464527,3118.919
France,2003,2000,5.675,55.765,35082.34203005052,10.465453206801799,3153.042
France,2004,2000,5.684,55.689,35911.31635538716,10.48880774361837,3180.13
France,2005,2000,5.122,55.947,36329.23899770533,10.500378178056835,3154.079
France,2006,2000,5.702,55.382,37018.92565509163,10.51918456504435,3128.931
France,2007,2000,6.356,55.193,37715.52310475205,10.537827042130615,3075.79
France,2008,2000,7.319,54.63,37630.531774316,10.535571015146308,3084.845
France,2009,2000,7.409,55.186,36372.71033917922,10.501574056490664,2908.91
France,2010,2010,7.882,54.455,36937.68189929238,10.516987498651858,3001.231
France,2011,2010,6.93,53.03,37553.11694717413,10.533511661661406,2897.71
France,2012,2010,8.714,52.932,37479.76776732006,10.53155654015707,2894.858
France,2013,2010,9.857,52.58,37503.005684467615,10.532176360332338,2925.053
France,2014,2010,9.885,49.861,37683.23945797731,10.5369706978711,2797.782
France,2015,2010,9.568,50.689,37971.23998208648,10.544584309581918,2823.427
France,2016,2010,10.362,52.511,38286.628841388294,10.552855997800577,2766.597
France,2017,2010,9.803,53.594,39045.206277926205,10.572475389164552,2756.229
France,2018,2010,11.513,51.165,39630.91356758214,10.587364738343258,2790.429
France,2019,2010,11.754,51.566,40232.398011880825,10.602427870720962,2731.347
France,2020,2020,13.972,49.74,37001.502644924934,10.518713802826714,2444.265
France,2021,2020,12.914,50.611,39417.116060522596,10.5819554187337,2597.561
France,2022,2020,13.726,54.471,40308.88784599797,10.60432726570326,2306.192
Germany,1965,1960,1.518,98.471,14578.758291077249,9.587320836714847,2969.293
Germany,1966,1960,1.638,98.337,14884.922319431178,9.608104054721524,2977.001
Germany,1967,1960,1.559,98.326,14861.780682150687,9.6065481416546,2969.431
Germany,1968,1960,1.482,98.363,15573.157824495403,9.653304058939291,3170.413
Germany,1969,1960,1.115,98.484,16470.17245132667,9.70930629374994,3419.778
Germany,1970,1970,1.43,98.07,17183.785634896485,9.751721522539004,3611.017
Germany,1971,1970,1.113,98.413,17658.991151276423,9.7790003463244,3643.557
Germany,1972,1970,1.058,98.24,18300.34020030304,9.814674928837212,3770.223
Germany,1973,1970,1.145,98.011,19069.95262813347,9.855869214487209,3987.354
Germany,1974,1970,1.338,97.636,19220.56395928027,9.863736024408077,3918.027
Germany,1975,1970,1.354,96.863,19188.236523441294,9.862052689179363,3764.568
Germany,1976,1970,1.058,96.897,20201.08816718968,9.913491751601233,4016.905
Germany,1977,1970,1.318,95.818,20830.39420728073,9.944168459053413,4007.191
Germany,1978,1970,1.329,95.731,21433.4680694348,9.972708907825625,4152.177
Germany,1979,1970,1.27,95.426,22285.988454084843,10.01171343952757,4382.909
Germany,1980,1980,1.397,94.955,22491.982473300613,10.020914190170307,4239.232
Germany,1981,1980,1.487,94.073,22539.71341469011,10.023034072991647,4107.233
Germany,1982,1980,1.529,93.243,22363.326588575328,10.015177690289821,3962.491
Germany,1983,1980,1.416,93.177,22810.07751801723,10.03495771369516,4018.511
Germany,1984,1980,1.358,91.672,23520.866271588304,10.065643232609322,4166.991
Germany,1985,1980,1.25,89.75,24077.670494026443,10.08904015446182,4290.329
Germany,1986,1980,1.333,90.125,24590.44908861356,10.110113398102175,4254.676
Germany,1987,1980,1.426,89.373,24916.70489646343,10.12329373688987,4291.178
Germany,1988,1980,1.419,88.433,25642.202253165335,10.15199479865526,4305.766
Germany,1989,1980,1.324,88.103,26272.021314385795,10.176259823548483,4260.189
Germany,1990,1990,1.264,88.603,25286.651703280888,10.138031934824575,4192.642
Germany,1991,1990,1.202,88.76,26665.39670255939,10.191122000199844,4090.643
Germany,1992,1990,1.438,87.524,27243.52986881395,10.212571335892171,4009.338
Germany,1993,1990,1.498,87.786,27075.44829231238,10.206382629158245,3991.527
Germany,1994,1990,1.646,87.697,27930.19237157835,10.237463546548097,3954.172
Germany,1995,1990,1.788,87.406,28624.289956180142,10.262010935524616,3974.795
Germany,1996,1990,1.593,87.437,29071.56199261407,10.27751572422547,4105.846
Germany,1997,1990,1.709,86.577,29870.826509479088,10.304637581047599,4053.187
Germany,1998,1990,1.868,86.926,30921.15517533284,10.339195862137148,4019.632
Germany,1999,1990,2.112,85.928,31993.531315308443,10.373289014950915,3963.56
Germany,2000,2000,2.738,85.4,33235.35069505694,10.41136936840006,3988.179
Germany,2001,2000,2.798,85.509,34093.01484398115,10.436847799003347,4062.799
Germany,2002,2000,3.365,85.327,34391.3643916323,10.44556077671993,4011.723
Germany,2003,2000,3.477,85.262,34485.693267355986,10.448299829109919,4010.471
Germany,2004,2000,4.316,84.342,35260.43931315895,10.470516915124357,4009.893
Germany,2005,2000,4.992,83.893,35899.79543407292,10.488486876244897,3962.635
Germany,2006,2000,5.797,83.134,37775.8224170259,10.539424558367239,4062.387
Germany,2007,2000,7.37,82.981,39610.495243666475,10.586849393533672,3893.423
Germany,2008,2000,7.523,82.445,40549.73210064063,10.610284452879087,3934.666
Germany,2009,2000,8.147,82.208,38753.21512520696,10.564969002312676,3692.178
Germany,2010,2010,8.465,81.963,40839.8588924317,10.617413817141186,3847.151
Germany,2011,2010,10.168,82.246,42886.52010539431,10.666312838882236,3710.585
Germany,2012,2010,11.46,81.681,43034.8585541587,10.669765730315277,3761.916
Germany,2013,2010,11.603,81.92,43156.403136323315,10.672586078001299,3868.517
Germany,2014,2010,12.84,80.45,43928.6508162878,10.690322024371811,3710.465
Germany,2015,2010,14.318,79.486,44203.00219693459,10.696547988766696,3780.86
Germany,2016,2010,14.101,80.318,44816.03878234708,10.710321362867845,3841.451
Germany,2017,2010,15.388,79.739,45826.783154386896,10.732623984212424,3949.556
Germany,2018,2010,16.263,78.776,46129.631688066576,10.739210792302922,3845.414
Germany,2019,2010,17.811,77.188,46510.65742186999,10.747436757183175,3753.704
Germany,2020,2020,20.017,75.39,44754.021305458125,10.708936581240176,3498.915
Germany,2021,2020,18.082,77.14,45892.18342482199,10.734050085791155,3598.492
Germany,2022,2020,20.329,77.177,46495.281015986126,10.747106102898465,3455.45
Greece,1965,1960,2.816,97.184,7211.429353479394,8.883422456605809,79.146
Greece,1966,1960,5.566,94.434,7599.698047352264,8.935863794873597,86.65
Greece,1967,1960,4.849,95.151,7947.884408051481,8.980661060039463,95.398
Greece,1968,1960,3.843,96.157,8415.999701993,9.037889899567913,99.138
Greece,1969,1960,5.47,94.53,9217.998727116477,9.128913235193709,104.722
Greece,1970,1970,6.318,93.682,9950.958526153727,9.205424159799596,116.363
Greece,1971,1970,5.332,94.668,10611.879089307868,9.26972932142226,138.633
Greece,1972,1970,4.796,95.204,11847.313402443267,9.379856403765677,155.516
Greece,1973,1970,3.459,96.541,12250.956620097322,9.413359304360412,178.934
Greece,1974,1970,3.736,96.264,11759.184827358513,9.37238990164857,174.938
Greece,1975,1970,2.828,97.172,12349.369880388853,9.421360318923604,198.29
Greece,1976,1970,2.386,97.614,12928.843359721735,9.467216013760149,219.074
Greece,1977,1970,2.354,97.646,13195.499937567503,9.487631136629492,227.19
Greece,1978,1970,3.599,96.401,13919.031391913453,9.541012347553075,231.183
Greece,1979,1970,4.894,95.106,14226.150464286824,9.562837131948257,203.037
Greece,1980,1980,4.717,95.283,14283.832476762896,9.566883580611604,201.108
Greece,1981,1980,4.831,95.169,14143.587073236093,9.557016589968516,196.518
Greece,1982,1980,4.982,95.018,14079.642232606555,9.552485219773192,199.183
Greece,1983,1980,3.252,96.748,14030.814391030695,9.549011217814638,200.299
Greece,1984,1980,3.811,96.189,14320.314415821815,9.569434396685736,209.138
Greece,1985,1980,3.535,96.465,14681.652695247343,9.594353877251812,220.911
Greece,1986,1980,4.07,95.93,14842.079413180958,9.60522162908718,221.38
Greece,1987,1980,3.198,96.802,14708.006975950446,9.596147316717381,242.08
Greece,1988,1980,2.577,97.423,15298.264268266692,9.635494654426466,255.601
Greece,1989,1980,1.908,98.092,15821.607472312942,9.669131846293247,277.07
Greece,1990,1990,1.714,98.286,15763.422480239302,9.66544750228725,287.312
Greece,1991,1990,2.961,97.039,16264.333810274828,9.69672987958568,291.482
Greece,1992,1990,2.074,97.926,16434.524249425307,9.707139538275946,296.618
Greece,1993,1990,2.157,97.843,16227.985597755522,9.694492536832447,300.531
Greece,1994,1990,2.4,97.6,16608.50731426088,9.71767033187799,305.643
Greece,1995,1990,3.131,96.869,16988.92466190263,9.7403169202499,316.794
Greece,1996,1990,3.76,96.24,17547.70563693776,9.772678487409697,324.801
Greece,1997,1990,3.265,96.735,18408.110822044924,9.820546652016773,334.044
Greece,1998,1990,2.971,97.029,19201.57366962265,9.862747516616688,354.773
Greece,1999,1990,3.733,96.267,19871.575661638337,9.897045630924213,354.705
Greece,2000,2000,3.092,96.908,20730.631594235103,9.939367672608489,373.052
Greece,2001,2000,2.164,97.836,21659.88987100262,9.98321743610081,376.025
Greece,2002,2000,2.621,97.379,22613.464611997828,10.026300787146294,376.371
Greece,2003,2000,4.052,95.948,24076.663548188586,10.088998332853942,398.316
Greece,2004,2000,4.05,95.95,25455.240250968065,10.144676904554244,398.232
Greece,2005,2000,4.335,95.665,25758.218930112354,10.156509036916159,399.606
Greece,2006,2000,5.149,94.851,27372.526459392597,10.217295105388544,411.306
Greece,2007,2000,3.171,96.829,28446.281847105358,10.255772740226535,419.35
Greece,2008,2000,3.908,96.092,28525.586560702955,10.258556737558402,411.585
Greece,2009,2000,5.675,94.325,27466.64516643625,10.220727644453767,396.398
Greece,2010,2010,7.696,92.304,26156.681984879368,10.17185996208645,378.437
Greece,2011,2010,6.058,93.942,24016.368122570515,10.08649088197739,371.285
Greece,2012,2010,7.967,92.033,22436.685579516325,10.018452647280121,349.302
Greece,2013,2010,11.795,88.205,22033.229047660123,10.000307004073937,328.303
Greece,2014,2010,10.745,89.255,22289.179415650302,10.011856611689266,307.91
Greece,2015,2010,12.796,87.204,22394.041257004268,10.016550187142473,311.723
Greece,2016,2010,12.975,87.025,22378.817815052025,10.015870157193328,306.993
Greece,2017,2010,11.449,88.551,22669.464148244504,10.028774106179625,322.197
Greece,2018,2010,13.164,86.836,23096.409678509972,10.047432459257413,324.066
Greece,2019,2010,13.476,86.524,23558.552266573344,10.06724418709026,316.887
Greece,2020,2020,16.785,83.215,21475.82722160277,9.974683266324904,276.956
Greece,2021,2020,19.2,80.8,23550.903037753647,10.066919444261563,302.536
Greece,2022,2020,18.783,81.217,25343.880361750482,10.14029257402814,314.334
Hong Kong,1965,1960,0.0,100.0,6620.943326351829,8.797993135207172,26.302
Hong Kong,1966,1960,0.0,100.0,6499.741778704676,8.779517728741489,28.526
Hong Kong,1967,1960,0.0,100.0,7744.090542877892,8.954685320891922,33.693
Hong Kong,1968,1960,0.0,100.0,9232.509122019488,9.130486134759751,36.428
Hong Kong,1969,1960,0.0,100.0,9429.46017687387,9.151594128694535,42.8
Hong Kong,1970,1970,0.0,100.0,9453.167740398447,9.154105174941433,45.982
Hong Kong,1971,1970,0.0,100.0,9534.433102018911,9.162665061837975,48.56
Hong Kong,1972,1970,0.0,100.0,10191.273456598961,9.229287089615484,55.154
Hong Kong,1973,1970,0.0,100.0,11124.286045242903,9.316885929266588,57.202
Hong Kong,1974,1970,0.0,100.0,11054.80627709851,9.31062056958292,58.558
Hong Kong,1975,1970,0.0,100.0,10787.995940863135,9.286189307995473,55.127
Hong Kong,1976,1970,0.0,100.0,12220.715497936915,9.41088778239752,65.091
Hong Kong,1977,1970,0.0,100.0,13326.678356266773,9.497523196544483,70.284
Hong Kong,1978,1970,0.0,100.0,14135.326466023105,9.556432366148426,73.017
Hong Kong,1979,1970,0.0,100.0,15428.582837690843,9.643977096530731,74.763
Hong Kong,1980,1980,0.0,100.0,16646.22772992096,9.719938906971858,76.396
Hong Kong,1981,1980,0.0,100.0,17852.69727304701,9.789909883525887,81.409
Hong Kong,1982,1980,0.0,100.0,18068.83346022415,9.801943824790953,89.35
Hong Kong,1983,1980,0.0,100.0,18841.76959111691,9.843831471061119,94.743
Hong Kong,1984,1980,0.0,100.0,20470.07278262898,9.926719234224441,97.063
Hong Kong,1985,1980,0.0,100.0,20329.27654964972,9.919817320630129,100.768
Hong Kong,1986,1980,0.0,100.0,22339.469941962092,10.014110345482354,105.591
Hong Kong,1987,1980,0.0,100.0,25136.936329737517,10.132093610348145,116.02
Hong Kong,1988,1980,0.0,100.0,27081.14964721054,10.20659317986254,133.649
Hong Kong,1989,1980,0.0,100.0,27704.54000053424,10.22935157768172,142.859
Hong Kong,1990,1990,0.0,100.0,28600.395965074986,10.261175841644796,139.358
Hong Kong,1991,1990,0.0,100.0,29563.962639019162,10.29431142017171,144.389
Hong Kong,1992,1990,0.0,100.0,30334.32841877797,10.320035301307463,169.929
Hong Kong,1993,1990,0.0,100.0,31146.362922968652,10.346452757301293,185.502
Hong Kong,1994,1990,0.0,100.0,32090.159098277647,10.376304691968759,168.093
Hong Kong,1995,1990,0.0,100.0,31743.263324000483,10.3654358030361,180.681
Hong Kong,1996,1990,0.0,100.0,32852.6837050686,10.399788716316134,180.591
Hong Kong,1997,1990,0.0,100.0,33667.17660691505,10.424278653780627,182.693
Hong Kong,1998,1990,0.0,100.0,30886.634007229506,10.33807881290599,186.234
Hong Kong,1999,1990,0.0,100.0,30997.216281842248,10.341652682075331,188.622
Hong Kong,2000,2000,0.0,100.0,32607.46757906622,10.392296607965518,197.475
Hong Kong,2001,2000,0.0,100.0,32351.867032965896,10.384427011802043,249.42
Hong Kong,2002,2000,0.0,100.0,32571.340404010196,10.391188051983177,243.433
Hong Kong,2003,2000,0.0,100.0,32875.12577297312,10.400471595266607,251.405
Hong Kong,2004,2000,0.0,100.0,35407.92656678906,10.474690988372872,281.527
Hong Kong,2005,2000,0.0,100.0,37558.121126302256,10.533644908809606,270.09
Hong Kong,2006,2000,0.001,99.999,39631.68643859572,10.587384239873955,285.752
Hong Kong,2007,2000,0.001,99.999,41777.799740050126,10.640120370728363,304.014
Hong Kong,2008,2000,0.001,99.999,42135.93626537224,10.648656248568866,282.853
Hong Kong,2009,2000,0.001,99.999,40430.39683633464,10.607337177979538,308.858
Hong Kong,2010,2010,0.053,99.947,42578.67722872575,10.65910887241128,321.176
Hong Kong,2011,2010,0.137,99.863,43965.549399836396,10.691161638035181,329.331
Hong Kong,2012,2010,0.061,99.939,44352.39435005323,10.699921973880295,316.489
Hong Kong,2013,2010,0.16,99.84,45329.73613258208,10.721718522885128,325.028
Hong Kong,2014,2010,0.151,99.849,46230.79529618272,10.74140141986659,317.208
Hong Kong,2015,2010,0.205,99.795,47033.24207256424,10.758609908828552,326.451
Hong Kong,2016,2010,0.206,99.794,47786.59695024545,10.774500480630099,335.053
Hong Kong,2017,2010,0.209,99.791,49354.89111966612,10.80679215078464,359.341
Hong Kong,2018,2010,0.24,99.76,50581.27429177949,10.83133671349655,363.573
Hong Kong,2019,2010,0.253,99.747,49638.17741016111,10.81251552249141,344.545
Hong Kong,2020,2020,0.462,99.538,46362.07377226898,10.74423702838312,257.947
Hong Kong,2021,2020,0.654,99.346,49388.64072741858,10.80747573194556,243.686
Hong Kong,2022,2020,0.927,99.073,47775.87052983339,10.774275990393713,217.409
Hungary,1965,1960,0.113,99.887,7037.1896106523955,8.858964166417016,184.975
Hungary,1966,1960,0.148,99.852,7416.305028637491,8.911436237553751,187.463
Hungary,1967,1960,0.127,99.873,7813.69481930303,8.963633219221794,178.892
Hungary,1968,1960,0.133,99.867,7879.5821707312025,8.972030157427218,185.606
Hungary,1969,1960,0.133,99.867,8085.653035545555,8.997846539998063,198.762
Hungary,1970,1970,0.114,99.886,8031.986986509735,8.991187221724736,214.14
Hungary,1971,1970,0.121,99.879,8365.86685027763,9.03191523629787,221.097
Hungary,1972,1970,0.134,99.866,8521.222334261878,9.050315075995695,228.278
Hungary,1973,1970,0.114,99.886,8935.893138860936,9.097831382179429,247.194
Hungary,1974,1970,0.088,99.912,9126.125094055646,9.118896468828822,254.761
Hungary,1975,1970,0.168,99.832,9267.225162695539,9.134239278550128,269.719
Hungary,1976,1970,0.159,99.841,9244.058923827546,9.131736345652142,288.155
Hungary,1977,1970,0.137,99.863,9777.892876638698,9.187879287529253,302.98
Hungary,1978,1970,0.118,99.882,9979.25732590132,9.208263950294132,324.038
Hungary,1979,1970,0.126,99.874,9973.299422478442,9.20766674326196,320.872
Hungary,1980,1980,0.097,99.903,10066.802636691833,9.216998421559776,321.839
Hungary,1981,1980,0.146,99.854,10153.824629244029,9.225605724257546,318.581
Hungary,1982,1980,0.138,99.862,10541.669608860044,9.263091216463021,319.994
Hungary,1983,1980,0.137,97.677,10466.084783199907,9.25589528772104,314.48
Hungary,1984,1980,0.156,96.603,10780.649505037116,9.285508093579061,323.017
Hungary,1985,1980,0.129,94.465,10552.538596476923,9.264121735217074,333.381
Hungary,1986,1980,0.129,93.647,10799.361399031633,9.287242281644787,331.824
Hungary,1987,1980,0.136,91.044,11003.707713900283,9.30598755988692,346.654
Hungary,1988,1980,0.139,88.806,11209.110329031062,9.324482148869528,338.656
Hungary,1989,1980,0.133,88.14,10997.223192736312,9.305398082888948,329.905
